estado,anio,periodo,fecha,metric,indicador,fuente,valor
Guanajuato,2014,6 Meses,2014-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.72399841771009
Guanajuato,2014,9 Meses,2014-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.67784751144576
Guanajuato,2014,Anual,2014-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.56708091619663
Guanajuato,2015,T1,2015-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.55855685773933
Guanajuato,2015,T2,2015-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.47029346692317
Guanajuato,2015,T3,2015-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.43265823069856
Guanajuato,2015,T4,2015-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.225800209306
Guanajuato,2015,6 Meses,2015-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.51378351500999
Guanajuato,2015,9 Meses,2015-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.48598474828029
Guanajuato,2015,Anual,2015-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.41813406974257
Guanajuato,2016,T1,2016-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.59257121322554
Guanajuato,2016,T2,2016-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.34714218071235
Guanajuato,2016,T3,2016-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.14462515443894
Guanajuato,2016,T4,2016-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.19256255896282
Guanajuato,2016,6 Meses,2016-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.46727234326612
Guanajuato,2016,9 Meses,2016-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.35723156754937
Guanajuato,2016,Anual,2016-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.3127125396856
Guanajuato,2017,T1,2017-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.35838606423938
Guanajuato,2017,T2,2017-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.41202352821018
Guanajuato,2017,T3,2017-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.64851469476687
Guanajuato,2017,T4,2017-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.76660544018459
Guanajuato,2017,6 Meses,2017-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.38560240657208
Guanajuato,2017,9 Meses,2017-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.47359167387225
Guanajuato,2017,Anual,2017-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.55279005531947
Guanajuato,2018,T1,2018-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.66593059133049
Guanajuato,2018,T2,2018-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.77137384242877
Guanajuato,2018,T3,2018-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.45203094483493
Guanajuato,2018,T4,2018-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.78547912254207
Guanajuato,2018,6 Meses,2018-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.71954378988613
Guanajuato,2018,9 Meses,2018-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.62892189586564
Guanajuato,2018,Anual,2018-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.6703830134417
Guanajuato,2019,T1,2019-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.55539234245728
Guanajuato,2019,T2,2019-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.86522229763311
Guanajuato,2019,T3,2019-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.64628100241949
Guanajuato,2019,T4,2019-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.73205154319889
Guanajuato,2019,6 Meses,2019-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.70995999659331
Guanajuato,2019,9 Meses,2019-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.68879653792854
Guanajuato,2019,Anual,2019-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.7000136684657
Guanajuato,2020,T1,2020-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.79261533463883
Guanajuato,2020,T2,2020-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,5.85072463477769
Guanajuato,2020,T3,2020-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.69332425056061
Guanajuato,2020,T4,2020-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.78692682950797
Guanajuato,2020,6 Meses,2020-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,5.21536178624013
Guanajuato,2020,9 Meses,2020-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,5.02692502983474
Guanajuato,2020,Anual,2020-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.95621936386524
Guanajuato,2021,T1,2021-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.99371461508186
Guanajuato,2021,T2,2021-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.85068959491964
Guanajuato,2021,T3,2021-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.59065858720829
Guanajuato,2021,T4,2021-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.75050990899603
Guanajuato,2021,6 Meses,2021-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.9206046825544
Guanajuato,2021,9 Meses,2021-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.80310000253772
Guanajuato,2021,Anual,2021-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.78851549654834
Guanajuato,2022,T1,2022-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,5.02681126394378
Guanajuato,2022,T2,2022-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.85956237354067
Guanajuato,2022,T3,2022-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.67913585708096
Guanajuato,2022,T4,2022-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.48288446864594
Guanajuato,2022,6 Meses,2022-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.94195208961379
Guanajuato,2022,9 Meses,2022-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.85095621011466
Guanajuato,2022,Anual,2022-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.75176552279017
Guanajuato,2023,T1,2023-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.51975892374864
Guanajuato,2023,T2,2023-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.51796489888831
Guanajuato,2023,T3,2023-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.46433440933242
Guanajuato,2023,T4,2023-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.34210897921538
Guanajuato,2023,6 Meses,2023-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.51886250275851
Guanajuato,2023,9 Meses,2023-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.50058835729575
Guanajuato,2023,Anual,2023-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.45959995707799
Guanajuato,2024,T1,2024-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.35511905740502
Guanajuato,2024,T2,2024-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.35225203757122
Guanajuato,2024,T3,2024-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.54804485838479
Guanajuato,2024,T4,2024-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.54632467477496
Guanajuato,2024,6 Meses,2024-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.35365964878505
Guanajuato,2024,9 Meses,2024-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.41873769879018
Guanajuato,2024,Anual,2024-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.45243741094679
Guanajuato,2025,T1P,2025-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,4.3257681302637
Guanajuato,2025,T2,2025-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Guanajuato,2025,T3,2025-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Guanajuato,2025,T4,2025-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Guanajuato,2025,6 Meses,2025-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Guanajuato,2025,9 Meses,2025-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Guanajuato,2025,Anual,2025-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,0.0
Guerrero,2005,T1,2005-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.03337070869561
Guerrero,2005,T2,2005-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.89155499630401
Guerrero,2005,T3,2005-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.03451182850403
Guerrero,2005,T4,2005-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.86339770429768
Guerrero,2005,6 Meses,2005-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.95981037968598
Guerrero,2005,9 Meses,2005-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.98543876986344
Guerrero,2005,Anual,2005-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.95341296506426
Guerrero,2006,T1,2006-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.87404720775381
Guerrero,2006,T2,2006-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.794549126245
Guerrero,2006,T3,2006-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.93820843990511
Guerrero,2006,T4,2006-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.08467984290373
Guerrero,2006,6 Meses,2006-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.8342418130563
Guerrero,2006,9 Meses,2006-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.86886260944733
Guerrero,2006,Anual,2006-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.9247005072896
Guerrero,2007,T1,2007-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.9953295323687
Guerrero,2007,T2,2007-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.99973515327408
Guerrero,2007,T3,2007-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.09400040421617
Guerrero,2007,T4,2007-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.98466809501443
Guerrero,2007,6 Meses,2007-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.99754387721231
Guerrero,2007,9 Meses,2007-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.02946553988475
Guerrero,2007,Anual,2007-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.01834703370957
Guerrero,2008,T1,2008-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.3579082311415
Guerrero,2008,T2,2008-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.545238603723
Guerrero,2008,T3,2008-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.4163492875751
Guerrero,2008,T4,2008-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.52767835557731
Guerrero,2008,6 Meses,2008-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.45335612711851
Guerrero,2008,9 Meses,2008-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.44069018924709
Guerrero,2008,Anual,2008-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.46336806219686
Guerrero,2009,T1,2009-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.00096679915232
Guerrero,2009,T2,2009-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.91802546589759
Guerrero,2009,T3,2009-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.24604634171021
Guerrero,2009,T4,2009-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.94467332530297
Guerrero,2009,6 Meses,2009-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.95861761573453
Guerrero,2009,9 Meses,2009-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.06078389111129
Guerrero,2009,Anual,2009-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.02888447766292
Guerrero,2010,T1,2010-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.23802104714926
Guerrero,2010,T2,2010-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.92768851856611
Guerrero,2010,T3,2010-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.89149191567941
Guerrero,2010,T4,2010-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.98886145497313
Guerrero,2010,6 Meses,2010-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.08184836656371
Guerrero,2010,9 Meses,2010-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.0163854462888
Guerrero,2010,Anual,2010-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.00891543762286
Guerrero,2011,T1,2011-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.09247289809779
Guerrero,2011,T2,2011-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.1357657948202
Guerrero,2011,T3,2011-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.86069681093274
Guerrero,2011,T4,2011-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.74837750271266
Guerrero,2011,6 Meses,2011-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.1144335156128
Guerrero,2011,9 Meses,2011-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.0262966111797
Guerrero,2011,Anual,2011-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.95408751782622
Guerrero,2012,T1,2012-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.83049949687635
Guerrero,2012,T2,2012-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.91519010165843
Guerrero,2012,T3,2012-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.98921777740495
Guerrero,2012,T4,2012-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.71082306083268
Guerrero,2012,6 Meses,2012-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.87261418456336
Guerrero,2012,9 Meses,2012-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.91129419600288
Guerrero,2012,Anual,2012-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.85845994549559
Guerrero,2013,T1,2013-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.87156540269897
Guerrero,2013,T2,2013-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.9690904942118
Guerrero,2013,T3,2013-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.12153374307498
Guerrero,2013,T4,2013-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.11721973500457
Guerrero,2013,6 Meses,2013-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.92130464935619
Guerrero,2013,9 Meses,2013-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.98720861402423
Guerrero,2013,Anual,2013-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.01994729007057
Guerrero,2014,T1,2014-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.18604195511661
Guerrero,2014,T2,2014-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.04580188088149
Guerrero,2014,T3,2014-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.97289723429166
Guerrero,2014,T4,2014-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.02220820446292
Guerrero,2014,6 Meses,2014-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.11453739574691
Guerrero,2014,9 Meses,2014-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.06675448374378
Guerrero,2014,Anual,2014-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.05511964624544
Guerrero,2015,T1,2015-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.22710757672829
Guerrero,2015,T2,2015-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.00719462055559
Guerrero,2015,T3,2015-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.06937678921209
Guerrero,2015,T4,2015-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.04377469310555
Guerrero,2015,6 Meses,2015-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.11555241603537
Guerrero,2015,9 Meses,2015-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.09972928509661
Guerrero,2015,Anual,2015-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.08513777257163
Guerrero,2016,T1,2016-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.14892789109543
Guerrero,2016,T2,2016-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.14477581810597
Guerrero,2016,T3,2016-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.94052336145099
Guerrero,2016,T4,2016-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.82456396051235
Guerrero,2016,6 Meses,2016-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.1468080119405
Guerrero,2016,9 Meses,2016-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.07645369473757
Guerrero,2016,Anual,2016-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.00835343431191
Guerrero,2017,T1,2017-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.28971884993829
Guerrero,2017,T2,2017-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.84596666649891
Guerrero,2017,T3,2017-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.96097940478526
Guerrero,2017,T4,2017-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.77064208607489
Guerrero,2017,6 Meses,2017-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.06455189570479
Guerrero,2017,9 Meses,2017-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.02988914791969
Guerrero,2017,Anual,2017-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.95981763248141
Guerrero,2018,T1,2018-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.04327310974661
Guerrero,2018,T2,2018-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.76864896289928
Guerrero,2018,T3,2018-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.5260574838902
Guerrero,2018,T4,2018-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.60132064997907
Guerrero,2018,6 Meses,2018-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.90363882992625
Guerrero,2018,9 Meses,2018-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.77573043569177
Guerrero,2018,Anual,2018-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.72954143175084
Guerrero,2019,T1,2019-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.03549104261112
Guerrero,2019,T2,2019-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.05522821060537
Guerrero,2019,T3,2019-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.93864737042036
Guerrero,2019,T4,2019-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.95722888940068
Guerrero,2019,6 Meses,2019-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.04533763445148
Guerrero,2019,9 Meses,2019-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.0098795667495
Guerrero,2019,Anual,2019-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.99622615605549
Guerrero,2020,T1,2020-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.91293868062521
Guerrero,2020,T2,2020-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.15596067571715
Guerrero,2020,T3,2020-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.07127408644841
Guerrero,2020,T4,2020-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.06281366618785
Guerrero,2020,6 Meses,2020-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.01003344320826
Guerrero,2020,9 Meses,2020-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.03213925665511
Guerrero,2020,Anual,2020-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.04117603647656
Guerrero,2021,T1,2021-03-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.97671333699012
Guerrero,2021,T2,2021-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.88382802689207
Guerrero,2021,T3,2021-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.84209512290784
Guerrero,2021,T4,2021-12-31,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,3.00783950300919
Guerrero,2021,6 Meses,2021-06-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.92923332815519
Guerrero,2021,9 Meses,2021-09-30,Participación porcentual en valores corrientes,remuneraciones_comercio_informal,MEITEF_79.xlsx,2.89820052384243
